,acc_phone_x,acc_phone_y,acc_phone_z,gyr_phone_x,gyr_phone_y,gyr_phone_z,rotation_phone_x,rotation_phone_y,rotation_phone_z,rotation_phone_theta,rotation_phone_phi,labelstairsdown,labelstairsup,labelwalking,acc_phone_x_kalman,acc_phone_y_kalman,acc_phone_z_kalman,gyr_phone_x_kalman,gyr_phone_y_kalman,gyr_phone_z_kalman,rotation_phone_x_kalman,rotation_phone_y_kalman,pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,acc_phone_x_temp_mean_ws_120,acc_phone_y_temp_mean_ws_120,acc_phone_z_temp_mean_ws_120,gyr_phone_x_temp_mean_ws_120,gyr_phone_y_temp_mean_ws_120,gyr_phone_z_temp_mean_ws_120,rotation_phone_x_temp_mean_ws_120,rotation_phone_y_temp_mean_ws_120,rotation_phone_z_temp_mean_ws_120,rotation_phone_theta_temp_mean_ws_120,rotation_phone_phi_temp_mean_ws_120,acc_phone_x_kalman_temp_mean_ws_120,acc_phone_y_kalman_temp_mean_ws_120,acc_phone_z_kalman_temp_mean_ws_120,gyr_phone_x_kalman_temp_mean_ws_120,gyr_phone_y_kalman_temp_mean_ws_120,gyr_phone_z_kalman_temp_mean_ws_120,rotation_phone_x_kalman_temp_mean_ws_120,rotation_phone_y_kalman_temp_mean_ws_120,pca_1_temp_mean_ws_120,pca_2_temp_mean_ws_120,pca_3_temp_mean_ws_120,pca_4_temp_mean_ws_120,pca_5_temp_mean_ws_120,pca_6_temp_mean_ws_120,acc_phone_x_temp_std_ws_120,acc_phone_y_temp_std_ws_120,acc_phone_z_temp_std_ws_120,gyr_phone_x_temp_std_ws_120,gyr_phone_y_temp_std_ws_120,gyr_phone_z_temp_std_ws_120,rotation_phone_x_temp_std_ws_120,rotation_phone_y_temp_std_ws_120,rotation_phone_z_temp_std_ws_120,rotation_phone_theta_temp_std_ws_120,rotation_phone_phi_temp_std_ws_120,acc_phone_x_kalman_temp_std_ws_120,acc_phone_y_kalman_temp_std_ws_120,acc_phone_z_kalman_temp_std_ws_120,gyr_phone_x_kalman_temp_std_ws_120,gyr_phone_y_kalman_temp_std_ws_120,gyr_phone_z_kalman_temp_std_ws_120,rotation_phone_x_kalman_temp_std_ws_120,rotation_phone_y_kalman_temp_std_ws_120,pca_1_temp_std_ws_120,pca_2_temp_std_ws_120,pca_3_temp_std_ws_120,pca_4_temp_std_ws_120,pca_5_temp_std_ws_120,pca_6_temp_std_ws_120,acc_phone_x_temp_mean_ws_120_temp_mean_ws_120,acc_phone_y_temp_mean_ws_120_temp_mean_ws_120,acc_phone_z_temp_mean_ws_120_temp_mean_ws_120,gyr_phone_x_temp_mean_ws_120_temp_mean_ws_120,gyr_phone_y_temp_mean_ws_120_temp_mean_ws_120,gyr_phone_z_temp_mean_ws_120_temp_mean_ws_120,rotation_phone_x_temp_mean_ws_120_temp_mean_ws_120,rotation_phone_y_temp_mean_ws_120_temp_mean_ws_120,rotation_phone_z_temp_mean_ws_120_temp_mean_ws_120,rotation_phone_theta_temp_mean_ws_120_temp_mean_ws_120,rotation_phone_phi_temp_mean_ws_120_temp_mean_ws_120,acc_phone_x_kalman_temp_mean_ws_120_temp_mean_ws_120,acc_phone_y_kalman_temp_mean_ws_120_temp_mean_ws_120,acc_phone_z_kalman_temp_mean_ws_120_temp_mean_ws_120,gyr_phone_x_kalman_temp_mean_ws_120_temp_mean_ws_120,gyr_phone_y_kalman_temp_mean_ws_120_temp_mean_ws_120,gyr_phone_z_kalman_temp_mean_ws_120_temp_mean_ws_120,rotation_phone_x_kalman_temp_mean_ws_120_temp_mean_ws_120,rotation_phone_y_kalman_temp_mean_ws_120_temp_mean_ws_120,pca_1_temp_mean_ws_120_temp_mean_ws_120,pca_2_temp_mean_ws_120_temp_mean_ws_120,pca_3_temp_mean_ws_120_temp_mean_ws_120,pca_4_temp_mean_ws_120_temp_mean_ws_120,pca_5_temp_mean_ws_120_temp_mean_ws_120,pca_6_temp_mean_ws_120_temp_mean_ws_120,acc_phone_x_temp_std_ws_120_temp_mean_ws_120,acc_phone_y_temp_std_ws_120_temp_mean_ws_120,acc_phone_z_temp_std_ws_120_temp_mean_ws_120,gyr_phone_x_temp_std_ws_120_temp_mean_ws_120,gyr_phone_y_temp_std_ws_120_temp_mean_ws_120,gyr_phone_z_temp_std_ws_120_temp_mean_ws_120,rotation_phone_x_temp_std_ws_120_temp_mean_ws_120,rotation_phone_y_temp_std_ws_120_temp_mean_ws_120,rotation_phone_z_temp_std_ws_120_temp_mean_ws_120,rotation_phone_theta_temp_std_ws_120_temp_mean_ws_120,rotation_phone_phi_temp_std_ws_120_temp_mean_ws_120,acc_phone_x_kalman_temp_std_ws_120_temp_mean_ws_120,acc_phone_y_kalman_temp_std_ws_120_temp_mean_ws_120,acc_phone_z_kalman_temp_std_ws_120_temp_mean_ws_120,gyr_phone_x_kalman_temp_std_ws_120_temp_mean_ws_120,gyr_phone_y_kalman_temp_std_ws_120_temp_mean_ws_120,gyr_phone_z_kalman_temp_std_ws_120_temp_mean_ws_120,rotation_phone_x_kalman_temp_std_ws_120_temp_mean_ws_120,rotation_phone_y_kalman_temp_std_ws_120_temp_mean_ws_120,pca_1_temp_std_ws_120_temp_mean_ws_120,pca_2_temp_std_ws_120_temp_mean_ws_120,pca_3_temp_std_ws_120_temp_mean_ws_120,pca_4_temp_std_ws_120_temp_mean_ws_120,pca_5_temp_std_ws_120_temp_mean_ws_120,pca_6_temp_std_ws_120_temp_mean_ws_120,acc_phone_x_temp_mean_ws_120_temp_std_ws_120,acc_phone_y_temp_mean_ws_120_temp_std_ws_120,acc_phone_z_temp_mean_ws_120_temp_std_ws_120,gyr_phone_x_temp_mean_ws_120_temp_std_ws_120,gyr_phone_y_temp_mean_ws_120_temp_std_ws_120,gyr_phone_z_temp_mean_ws_120_temp_std_ws_120,rotation_phone_x_temp_mean_ws_120_temp_std_ws_120,rotation_phone_y_temp_mean_ws_120_temp_std_ws_120,rotation_phone_z_temp_mean_ws_120_temp_std_ws_120,rotation_phone_theta_temp_mean_ws_120_temp_std_ws_120,rotation_phone_phi_temp_mean_ws_120_temp_std_ws_120,acc_phone_x_kalman_temp_mean_ws_120_temp_std_ws_120,acc_phone_y_kalman_temp_mean_ws_120_temp_std_ws_120,acc_phone_z_kalman_temp_mean_ws_120_temp_std_ws_120,gyr_phone_x_kalman_temp_mean_ws_120_temp_std_ws_120,gyr_phone_y_kalman_temp_mean_ws_120_temp_std_ws_120,gyr_phone_z_kalman_temp_mean_ws_120_temp_std_ws_120,rotation_phone_x_kalman_temp_mean_ws_120_temp_std_ws_120,rotation_phone_y_kalman_temp_mean_ws_120_temp_std_ws_120,pca_1_temp_mean_ws_120_temp_std_ws_120,pca_2_temp_mean_ws_120_temp_std_ws_120,pca_3_temp_mean_ws_120_temp_std_ws_120,pca_4_temp_mean_ws_120_temp_std_ws_120,pca_5_temp_mean_ws_120_temp_std_ws_120,pca_6_temp_mean_ws_120_temp_std_ws_120,acc_phone_x_temp_std_ws_120_temp_std_ws_120,acc_phone_y_temp_std_ws_120_temp_std_ws_120,acc_phone_z_temp_std_ws_120_temp_std_ws_120,gyr_phone_x_temp_std_ws_120_temp_std_ws_120,gyr_phone_y_temp_std_ws_120_temp_std_ws_120,gyr_phone_z_temp_std_ws_120_temp_std_ws_120,rotation_phone_x_temp_std_ws_120_temp_std_ws_120,rotation_phone_y_temp_std_ws_120_temp_std_ws_120,rotation_phone_z_temp_std_ws_120_temp_std_ws_120,rotation_phone_theta_temp_std_ws_120_temp_std_ws_120,rotation_phone_phi_temp_std_ws_120_temp_std_ws_120,acc_phone_x_kalman_temp_std_ws_120_temp_std_ws_120,acc_phone_y_kalman_temp_std_ws_120_temp_std_ws_120,acc_phone_z_kalman_temp_std_ws_120_temp_std_ws_120,gyr_phone_x_kalman_temp_std_ws_120_temp_std_ws_120,gyr_phone_y_kalman_temp_std_ws_120_temp_std_ws_120,gyr_phone_z_kalman_temp_std_ws_120_temp_std_ws_120,rotation_phone_x_kalman_temp_std_ws_120_temp_std_ws_120,rotation_phone_y_kalman_temp_std_ws_120_temp_std_ws_120,pca_1_temp_std_ws_120_temp_std_ws_120,pca_2_temp_std_ws_120_temp_std_ws_120,pca_3_temp_std_ws_120_temp_std_ws_120,pca_4_temp_std_ws_120_temp_std_ws_120,pca_5_temp_std_ws_120_temp_std_ws_120,pca_6_temp_std_ws_120_temp_std_ws_120
2017-06-25 00:23:35.791,0.920669495739,-7.798351582,-2.77958793032,1.9810901093,-0.348580118118,0.545266666619,-0.681777815,-0.4251342376,0.2575713862,0.5298540598,2.0943952,1,0,0,0.974364625113,-8.4176674403,-2.51535468283,0.64053888278,-0.312781016761,0.197901969036,-0.692276825466,-0.432023567942,-0.112248587412,0.942656207439,0.0446728209079,0.00592354108868,-0.251668453682,0.01788736912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-25 00:23:36.041,1.7809845153,-11.88914091,-0.7212841155,-0.31826742098,0.40247647612,-0.2548843751,-0.6300087294,-0.4128226504,0.29406623,0.5877911138,2.0943952,1,0,0,1.38169351424,-9.82320946616,-1.61664635731,0.18124134622,0.108186087435,-0.0530363779195,-0.650108803898,-0.418719971144,-0.132447784769,0.941058338195,0.0167038076232,0.00696353930666,-0.20723585726,0.0322461945317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-25 00:23:36.291,1.82771133919,-6.834739398,-2.2152255248,-0.76794312486,0.52084188349,0.126499904899,-0.6704760762,-0.3873052602,0.2356364138,0.5861587664,2.0943952,1,0,0,1.60692469886,-8.61322337304,-1.91649411844,-0.273447100453,0.351055989787,0.0464642813992,-0.663901550614,-0.39695387872,-0.104804004929,0.928608992202,0.0254363012914,0.0229841686313,-0.216098323453,0.0755617240494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-25 00:23:36.541,1.02468519993,-9.863936288,-3.04907554409,-0.95607992163,-0.12365709319,-0.62426921485,-0.7395423748,-0.4488228166,0.14235246748,0.4779162544,2.0943952,1,0,0,1.31290392828,-9.11961864927,-2.4838410683,-0.600449133981,0.0716620800061,-0.325262374038,-0.715125614248,-0.432891955243,-0.0603239950595,0.924024957863,0.00778745089839,-0.120083097465,-0.189330884498,0.165941252489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-25 00:23:36.791,1.21621492464,-7.297026064,-2.4679479828,1.8185492826,-0.227691313838,0.84035503181,-0.704919492,-0.3943482634,0.210895394,0.5448133814,2.0943952,1,0,0,1.26407766106,-8.38167750336,-2.4758796927,0.55832525663,-0.104523318107,0.320733513316,-0.708214031175,-0.40618645603,-0.0900204936622,0.935865251062,0.0301874671354,0.0342908787669,-0.279286907888,0.0131477046833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-25 00:23:37.041,0.739673998465,-12.0633509192,-1.38978878404,-0.183132599157,-0.000570005848485,0.222118716909,-0.6630858984,-0.3452714666,0.2766263884,0.6034968808,2.0943952,1,0,0,0.999262988087,-9.8723335571,-1.93182136569,0.203144211754,-0.0433412621866,0.266080288376,-0.677653183678,-0.36398071244,-0.101976158029,0.950189823106,-0.0162893132264,0.0108003586795,-0.205081996834,0.0151193157725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-25 00:23:37.291,1.67201110582,-7.629430853,-2.87124533763,-0.835829952646,0.07350856983,-0.131386990456,-0.6747102418,-0.3424830406,0.2876583758,0.5863179722,2.0943952,1,0,0,1.33898901374,-8.96421471085,-2.40240945219,-0.294556273455,0.0254310808623,0.0458002652425,-0.675660200656,-0.349085772334,-0.0946120469648,0.940482865797,-0.00106466652842,-0.0170774798601,-0.186842615703,0.0982682233623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-25 00:23:37.541,-0.997845815277,-8.36879136733,-1.11477493596,0.153647109238,-0.0444021683317,-0.365421847812,-0.7113397748,-0.4314256038,0.2195739434,0.5083053132,2.0943952,1,0,0,0.158928370138,-8.7231365063,-1.75739138989,-0.0798531127602,-0.0156695016539,-0.182102818329,-0.699822455294,-0.40613599639,-0.0862737333413,0.940456498674,0.0304650959972,-0.062220709918,-0.133618095012,0.0474416242111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-25 00:23:37.791,0.311352556697,-10.8387701657,-2.26123721869,0.800091994485,-0.692651618242,0.524134784721,-0.6396900958,-0.3792136374,0.3380262124,0.5750267746,2.0943952,1,0,0,0.235899910316,-9.57972584635,-2.00978413787,0.341667563119,-0.414109508055,0.209300538384,-0.659100742324,-0.387482484606,-0.124684332409,0.96159744615,0.011197985939,-0.0287473846624,-0.152942859326,0.00882101520151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-25 00:23:38.041,1.25609200078,-8.978880675,-0.25602759088,0.39625848105,-0.16558593759,0.582201949624,-0.616196891,-0.3657640922,0.3851688086,0.5805679094,2.0943952,1,0,0,0.751079013231,-9.33645241773,-1.13127036043,0.367818282678,-0.267840160716,0.415965933611,-0.630046181495,-0.372434605821,-0.141256316048,0.946266562487,0.061736083963,0.0294987099806,-0.166733806155,-0.00410460269899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-25 00:23:38.291,1.67922011213,-13.171362556,-0.1511736327,-1.5575427549,-1.1194405927,-0.86324660623,-0.6146027516,-0.413958227,0.4350250892,0.5031819884,2.0943952,1,0,0,1.21977398698,-10.8891521529,-0.640307991022,-0.554488700125,-0.769052309231,-0.292985425151,-0.619587864766,-0.401204784474,-0.146526543958,0.941780037666,0.0645231978218,-0.139419894755,-0.0429824620242,0.208225983882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-25 00:23:38.541,-1.1322934371,-7.842898983,2.3945645676,0.58119046405,-3.19564256,-1.3608987889,-0.405332627,-0.687189027,0.451148228,0.3736670416,2.0943952,1,0,0,0.0320211435415,-9.65576828248,0.87995854546,-0.0104635638082,-2.19722974556,-0.884832799364,-0.474493921522,-0.599352706526,-0.220403922759,0.939135421452,0.271335243073,-0.205232138981,0.129130624727,0.285413784084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-25 00:23:38.791,0.98466441515,-11.682642322,-4.18215935756,0.098795774351,-0.735170906412,-0.276572812344,-0.1886488724,-0.7684349232,0.5744905048,0.2036392888,2.0943952,1,0,0,0.513089313787,-10.4764201055,-1.65582121105,0.0418750073002,-1.33673031501,-0.547729528109,-0.280919265762,-0.716503537808,-0.264584243467,0.88868810876,0.376018108158,-0.412540405228,-0.0979195933109,0.168658163307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-25 00:23:39.041,-0.494188344,-8.04968500694,2.4504643392,0.60004673208,-0.95947640229,0.863267906,-0.1893166974,-0.755410093,0.6005532196,0.17099698442,2.0943952,1,0,0,0.00443175135416,-9.49387038107,0.40115091136,0.309256385198,-1.11469631792,0.234258219163,-0.21888587539,-0.743460439518,-0.292715671266,0.86594692782,0.504856926614,-0.31677116663,-0.0962410228459,0.0478480676928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-25 00:23:39.291,0.39503453403,-9.596484414,0.200295491863,0.625089056365,-0.37702955725,0.6761425843,-0.1727506348,-0.6837526196,0.7054811828,0.06350672012,2.0943952,1,0,0,0.201679305342,-9.53541722468,0.300535890743,0.460549913471,-0.680540182168,0.479154591161,-0.187643028426,-0.702091081893,-0.288668316139,0.831852442273,0.578101852276,-0.368845291773,-0.175160400495,-0.0291534168579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-25 00:23:39.541,-0.1577359912,-12.59909657,0.096160043491,-2.0155658906,-1.21914137789,-1.06960084454,-0.021309628098,0.3077138068,-0.1981485722,0.027463898714,2.0943952,1,0,0,0.0201808805063,-10.7758565359,0.198157374271,-0.725585455538,-0.997535638274,-0.379179898032,-0.0750018202552,-0.00243459844814,0.315716579896,0.711649661589,0.51708208961,-0.431955262776,0.0251168484732,0.151142272068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-25 00:23:39.791,-1.40228399052,-6.786527655,0.59168960398,-0.191884633405,-1.5399747973,-1.5401557912,-0.17586041092,0.7632882602,-0.474621504,0.030566638245,2.0943952,1,0,0,-0.698138969446,-9.16063500751,0.395290476208,-0.469926402296,-1.31678995484,-1.02260339998,-0.143303392604,0.528106467632,0.623594752876,0.666540817452,0.496350878996,-0.332937121744,0.169906777779,0.152542182625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-25 00:23:40.041,-0.181150579727,-7.3769991899,-1.77424989454,0.913748636768,-0.725077324646,0.31244821712,-0.3091077764,0.775192002,-0.5267515222,0.15265807866,2.0943952,1,0,0,-0.437068895443,-8.43846675871,-0.69150296262,0.192896352183,-0.968535588992,-0.282705526166,-0.255586352204,0.699302915847,0.690600943386,0.680198903288,0.3887561783,-0.160923457625,0.0364804533516,0.0192431765438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-25 00:23:40.291,0.700365401366,-12.047446704,-1.68993531314,0.05172431809,-0.15592888982,-0.217491255355,-0.2999509584,0.7270152682,-0.5822323968,0.2044149568,2.0943952,1,0,0,0.13731550305,-9.89969031638,-1.19165025119,0.125270620246,-0.490273308333,-0.246563177036,-0.285630123819,0.718503772663,0.711082349482,0.68331361919,0.297367451522,-0.158216898655,-0.037605423498,-0.00944513256722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-25 00:23:40.541,1.01918972145,-7.49575829394,-2.73431408414,-0.35021980086,-0.75557102973,0.132015179388,-0.3594571058,0.7148645182,-0.5413561694,0.256083114,2.0943952,1,0,0,0.582646525923,-8.9263729405,-1.96442086707,-0.102503861035,-0.646415121692,-0.0367515687515,-0.33562585733,0.715982249893,0.690843364534,0.700171665673,0.262062975881,-0.119843655664,-0.0580216420871,0.057335513621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-25 00:23:40.791,-0.22398223436,-9.637175781,-3.26393273325,-1.28389950229,-0.435514451703,-0.687295415366,-0.4680067148,0.7443558816,-0.4158510304,0.2205122688,2.0943952,1,0,0,0.175313139989,-9.21416663251,-2.61538866983,-0.66842861078,-0.522288853804,-0.397288961881,-0.42527434633,0.735641273787,0.673667757572,0.718832632827,0.199486468427,-0.230769958489,-0.0042329473619,0.114603572083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-25 00:23:41.041,0.04102668191,-6.676212993,-2.442464984,1.99391691616,0.0260588608182,0.449109353488,-0.4606550762,0.7003802374,-0.472193092,0.2623605306,2.0943952,1,0,0,0.10750083183,-8.18658585672,-2.52876560526,0.606916490838,-0.199557044976,0.0717927623733,-0.449234216607,0.711210224589,0.661810038327,0.718674957402,0.218456542845,-0.0621015220631,-0.142868774574,-0.0867270278876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-25 00:23:41.291,-0.36878558495,-11.8129007842,-0.985206742861,0.10348056217,0.656083176366,-0.192640587256,-0.3945951332,0.6494605898,-0.5793319112,0.2928304204,2.0943952,1,0,0,-0.133015464506,-9.65482818364,-1.75554668981,0.365755247891,0.304032750648,-0.0747586315621,-0.41223256293,0.668426201576,0.669372063278,0.716103202582,0.184012236166,-0.0760857086712,-0.123552079072,-0.131334322919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-25 00:23:41.541,1.71374540667,-7.98847913232,-2.61625656105,-0.38978495576,0.25290398941,0.107313573083,-0.3777745022,0.6687352624,-0.5923292708,0.2422484644,2.0943952,1,0,0,0.799566386193,-8.98014757465,-2.18670425348,0.00382832558099,0.273940758945,0.0261474584684,-0.38889751991,0.668640340706,0.685833329297,0.690099201037,0.232352990326,-0.101465937995,-0.168608645811,-0.0416319894844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-25 00:23:41.791,0.623203108092,-10.5921758792,-3.0535551779,-1.40050263581,-0.555944271261,-0.836008950663,-0.459097531,0.719472776,-0.4904849148,0.1563143436,2.0943952,1,0,0,0.710506016715,-9.63283434148,-2.62093814978,-0.66888927802,-0.214490737624,-0.45166755905,-0.43643706633,0.7038602493,0.696132797655,0.695570771087,0.213344108566,-0.264149893395,-0.0730399511901,0.112967823079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-25 00:23:42.041,-0.0704716368687,-6.41758817576,-1.55119857768,1.79640517727,-0.0155836945212,0.864459419192,-0.4698116116,0.6952659752,-0.5047123654,0.1864752848,2.0943952,1,0,0,0.316125987813,-8.33102773211,-2.08507077032,0.512062351065,-0.097423358564,0.277742100237,-0.459038358866,0.697905576122,0.680741260178,0.69739336755,0.25700345723,-0.0941582652985,-0.173880509588,-0.0821824454576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-25 00:23:42.291,0.819455966687,-12.204804461,-1.79930640229,0.183696902643,0.6012498721,-0.22124973065,-0.402738471,0.652492274,-0.5825390314,0.2679680328,2.0943952,1,0,0,0.570298813923,-9.89946384166,-1.94192208663,0.354765231657,0.313783017028,0.00119624027588,-0.420912004621,0.666440385087,0.676311771584,0.704435473757,0.189569980563,-0.0855854445482,-0.1763127289,-0.101014132666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
